Id	SRR12237911	SRR12237910	SRR12237909	SRR12237908	SRR12237915	SRR12237914	SRR12237913	SRR12237912
ENSG00000274759.1	13.122	18.1562	8.47904	10.7999	4.38346	10.2947	24.3677	18.1739
ENSG00000274760.1	0	0	0	0	0	0	0	0
ENSG00000274761.1	0	0.670988	8.88098	4.5	0.653226	1.16452	0	0
ENSG00000274762.1	0	0	0	0	0	0	0	0
ENSG00000274764.3	3.03549	0.227841	0	0	0	0	0	0
ENSG00000274765.1	4	2	2	2	0	3	4	2
ENSG00000274766.1	0	0	0	0	0	0	2	6
ENSG00000274767.1	5	1	4	3	2	2	7	5
ENSG00000274769.1	245.737	246.964	1188.53	1075.75	503.811	488.086	311.068	283.134
ENSG00000274770.1	0	0	0	0	0	0	0	0
ENSG00000274772.1	34.2937	21.2326	35.3123	31.0643	30.3779	38.2437	19.1387	26.9561
ENSG00000274773.1	1.1972	0.766924	2.05856	3.36562	0.736491	0.354817	0.25	0.833333
ENSG00000274775.1	7	6	0	0	5	1	2	1
ENSG00000274776.1	18.0372	19.5141	15.3336	14.1845	22.9971	15.8723	21.6809	25.6023
ENSG00000274777.1	0	0	0	0	0	0	0	0
ENSG00000274778.1	0	0	0	0	0	0	0	1
ENSG00000274784.1	0	0	0	0	0	0	0	0
ENSG00000274787.1	0	0	0	0	0	0	0	0
ENSG00000274790.1	0	0.2	0	0.4	0.3	0	0	0.4
ENSG00000274791.1	0	0	0	0	0	0	0	0
ENSG00000274793.1	0	0	0	0	0	0	0	0
ENSG00000274794.1	0	0	0	0	0	1	0	0
ENSG00000274797.1	0	0	0	0	0	0	0	0
ENSG00000274798.1	8	6	6	7	2	0	2	1
ENSG00000274799.1	11.5917	15.5009	16.7749	7.63113	5.53881	17.3252	12.7209	12.9004
ENSG00000274800.1	0	0	0	0	0	0	0	0
ENSG00000274802.1	0	0	0	0	0	0	0	0
ENSG00000274805.1	1	1	1	2	7	6	0	1
ENSG00000274808.3	0	0	0	2.64217	0	0	0	0
ENSG00000274809.1	0	0	0	0	0	0	0	0
ENSG00000274810.2	1367.31	1354.18	1003.26	1052.38	468.291	548.822	372.076	276.154
ENSG00000274813.1	0	0	15	26	1	1	0	0
ENSG00000274814.1	0	0	0	0	0	0	0	0
ENSG00000274815.1	0	0	0	0	0	2.88114	0	0
ENSG00000274816.1	0	0	0	0	0	0	6	2
ENSG00000274817.1	0	0	2	4	2	6	0	0
ENSG00000274818.1	32	45	24	14	16	12	17	13
ENSG00000274819.1	0	0	0	0	0	0	0	0
ENSG00000274820.1	0	0	0	0	0	0	0	0
ENSG00000274822.1	0	0	0	0	1	0	0	0
ENSG00000274823.1	0	0	0	0	0	0	0	0
ENSG00000274824.1	0	0	0	0	4	2	3	0
ENSG00000274825.1	36.1346	22.5227	23.4262	31.3918	32.807	18.1805	23.4394	25.6423
ENSG00000274827.3	218.374	219.493	90.7347	136.859	40.8275	79.6032	36.0693	19.4072
ENSG00000274828.1	1483	1490	602	644	249	258	350	290
ENSG00000274831.1	0	0	0	0	0	0	0	0
ENSG00000274832.1	0	0	0	0	0	0	0	0
ENSG00000274833.1	0	2	2	1	2	1	5	1
ENSG00000274834.1	0	0	0	1	0	0	0	0
ENSG00000274835.1	555.354	516.686	1	0	0	0	0	1
ENSG00000274836.1	3.8048	2.71467	0	0	0.959252	1.92162	0	0
ENSG00000274837.1	0	0	0	0	0	0	0	0
ENSG00000274838.1	0	0	0	0	0	0	0	0
ENSG00000274840.3	25	28	16	28	12	11	22	29
ENSG00000274841.1	9.51149	9.05392	11.9386	7.79054	12.5153	11.2315	9.74405	5.39289
ENSG00000274844.1	0	0	0	0	0	0	0	0
ENSG00000274845.1	14	12	4	2	5	7	8	22
ENSG00000274848.1	7.88704	8.40698	11.769	1.90796	7.99759	9.00765	18.0814	9.2326
ENSG00000274849.1	75	68	79	84	2	3	35	36
ENSG00000274852.1	0	0	0	0	0	0.25	0	0
ENSG00000274855.1	0	0	0	0	0	0	0	0
ENSG00000274856.1	16	16	7	16	19	15	13	16
ENSG00000274859.1	5.68261	14.9294	0	0	11.9541	10.9212	17.0153	3.63249
ENSG00000274860.1	35.276	27.6932	12.627	23.2281	27.8165	36.9817	35.7085	29.0884
ENSG00000274862.1	2.15058	3.1698	2.49758	1.65349	4.44349	3.98717	0.423749	0.443176
ENSG00000274863.1	1	3	0	0	0	1	0	0
ENSG00000274864.1	0	0	0	0	0	0	0	0
ENSG00000274866.1	0	0	0	0	0	0	0	0
ENSG00000274867.1	0	0	0	0	0	0	0	0
ENSG00000274868.1	0.5	0.25	0.25	0.5	0	0	0	0
ENSG00000274869.1	0	0	10.1861	8.86554	8.15983	17.1499	2.38239	12.4058
ENSG00000274871.1	0	0	0	0	0	0	0	0
ENSG00000274872.1	0	0	0	0	0	0	0	0
ENSG00000274874.1	10.0887	4.33332	5.66871	4.5523	5.43644	13.7513	1.66723	11.4516
ENSG00000274877.1	17.0824	18.2693	2438.13	2557.99	20.413	16.4214	14.2465	11.5645
ENSG00000274878.1	1.36134	0	0	0	0	0	0	0
ENSG00000274879.1	0	0	0	0	0	0	0	0
ENSG00000274880.1	0	0	2	0	0	1	0	0
ENSG00000274883.1	5.7709	8.81588	8.93327	16.8844	19.7363	19.7848	12.0622	6.80513
ENSG00000274884.1	0	0	0	0	0	0	0	0
ENSG00000274885.1	9.21736	2.09901	5.45983	5.89356	4.7801	6.74466	6.52871	3.01166
ENSG00000274886.1	0	0	0	0	0	0	1.38481	0
ENSG00000274888.1	1	0	1	1	5	0	0	3
ENSG00000274890.1	0	0	0	0	0	0	0	0
ENSG00000274892.1	1	0	0	0	4.10412	5.24961	0	0
ENSG00000274893.1	1.28465	1.66354	37.0163	26.9731	26.0964	9.54117	28.7743	29.2689
ENSG00000274895.1	11	11	0	0	36	62	85	103
ENSG00000274897.2	160.284	133.176	90.4529	77.1757	170.889	203.548	77.7703	64.5267
ENSG00000274898.1	7	2	8	3	5	8	2	3
ENSG00000274899.1	0	0	0	0	0	0	0	0
ENSG00000274900.1	0	0	0	0	0	0	0	0
ENSG00000274901.1	0	0	0	0	0	0	0	0
ENSG00000274902.1	0	1	7	4	4	1	1	2
ENSG00000274903.1	0	0	0	0	0	0	0	0
ENSG00000274904.1	39.4195	45.636	24.089	26.05	39.6116	33.6445	92.5389	142.927
ENSG00000274910.1	0	1	0	0	1	1	0	0
ENSG00000274911.1	106.557	117.481	42.7633	31.6933	45.48	35.9053	64.4889	66.5535
ENSG00000274913.1	0	0	0	0	0	0	0	0
ENSG00000274915.1	0.980154	0	0	0	0.916643	0	0.83498	2.78273
ENSG00000274916.1	0	0	0	0	0	0	0	0
ENSG00000274918.1	19.3456	16.7482	20.881	24.4627	16.8943	15.4671	27.0106	28.1806
ENSG00000274919.1	0	0	0	0	0	0	0	0
ENSG00000274922.1	84	88	1	3	128	128	143	130
ENSG00000274923.1	0	0	1	0	0	1	0	0
ENSG00000274924.1	1	2.0163	1.01009	1.00817	0	0.277317	2.01774	0
ENSG00000274925.1	336.432	271.217	138.389	135.567	199.514	211.157	169.144	204.007
ENSG00000274927.1	0	0	0	0	2.11486	0	0	4.0908
ENSG00000274928.3	5	11	1	1	0	0	2	0
ENSG00000274929.1	5	13	12	15	2	1	4	4
ENSG00000274930.1	0	0	0	0	0	0	0	0
ENSG00000274932.1	0	0	0	0	0	0	0	0
ENSG00000274933.3	0	0	9.01324	0	0	0	0	0
ENSG00000274934.1	0	0	0	0	0	0	0	0
ENSG00000274937.1	3	0	0	0	0	0	0	0
ENSG00000274940.1	0	0	0	0	0	0	0	0
ENSG00000274943.1	30	20	8	7	43	38	30	23
ENSG00000274944.3	72.0757	67.8946	9.10665	13.367	15.4677	23.086	14.2706	9.82051
ENSG00000274949.1	29.7183	36.4943	4.48405	3.69886	36.9416	26.9382	15.5498	6.16269
ENSG00000274951.1	14.0882	7.3319	9.52903	11.2867	7.05744	2.18649	3.07488	6.17307
ENSG00000274954.1	0	0	0	0	0	0	0	0
ENSG00000274956.2	451.097	375.28	29.4142	45.1726	31.1588	51.4701	49.3684	58.1928
ENSG00000274959.1	0	0	0	2.03888	0	0	0	2.40671
ENSG00000274961.1	0	0	0	1	0	0	0	0
ENSG00000274962.1	0	0.0413619	0	0	0	0	0	0
ENSG00000274963.1	0	3	0	0	0	0	0	0
ENSG00000274964.1	79	65	54	65	49	54	9	28
ENSG00000274966.1	0	0	1.32E-06	7	9.85449	1.82E-05	3	5
ENSG00000274967.1	1	0	1	1	0	0	3	2
ENSG00000274969.1	0	0	0	0	0	0	0	0
ENSG00000274970.1	0	0	0	0	0	0	0	0
ENSG00000274973.1	8	6	8.21E-06	1.49602	4	1.97622	6	4
ENSG00000274975.1	0	0	0	0	0	0.711961	0	0
ENSG00000274976.1	42	25	0	3	3	2	0	0
ENSG00000274977.1	0	0	0	0	0	0	0	0
ENSG00000274978.1	0	8	0	0	3	5	0	0
ENSG00000274979.1	48.5146	57.6214	25.8006	33.4439	45.7543	40.9125	52.157	53.5774
ENSG00000274982.1	0	0	0	0	1	1	1	1.01146
ENSG00000274983.1	0	0	0	0	0	0	0	0
ENSG00000274984.1	0	0	0	0	0	0	0	0
ENSG00000274985.1	0	3.25517	0	0	0	0.0324054	0	0.00618243
ENSG00000274986.1	3	2	0	1	0	0	2	1
ENSG00000274987.1	6	4	9	7	18	11	2	5
ENSG00000274988.1	0	0	0	1	0	0	0	0
ENSG00000274991.1	1	1	0	0	1	1	0	2
ENSG00000274992.1	4.97516	0	7.58888	0	4.70536	2.2643	3.11378	2.57892
ENSG00000274993.1	0	0.520932	2.48861	3.38139	1	2	0	1.00031
ENSG00000274994.1	0	0	0	0	0	0	0	0
ENSG00000274995.1	0	0	0	0	1	0	0	0
ENSG00000274996.1	3	0	1	2	0	0	5	5
ENSG00000274997.1	2	2.03415	11.1664	7.25717	3	5	0	6.23099
ENSG00000274998.1	40	43	113	96	72	69	46	63
ENSG00000274999.1	0	0	0	0	0	0	0	0
ENSG00000275000.1	2.14234	1.1364	1.10744	0	0	2.23409	2.04792	4.74844
ENSG00000275001.1	0	0	0	0	0	0	0	0
ENSG00000275002.1	0	0	0	0	1	0	0	0
ENSG00000275004.2	850.054	803.471	478.077	525.282	165.503	145.026	541.301	552.367
ENSG00000275005.1	23	29	0	0	32	32	0	0
ENSG00000275006.1	0	0	0	0	0	0	0	0
ENSG00000275010.1	3	3	4	1	2	5	3	2
ENSG00000275011.1	17	24	12	38	0	0	1	1
ENSG00000275012.1	0	0	0	0	0	0	0	0
ENSG00000275014.1	4	0	4	4	3.30538	1	1	3
ENSG00000275015.1	0	0	0	0	0	0	0	0
ENSG00000275016.3	0	0	0	1	1	1	0	0
ENSG00000275017.1	3	6	3	7	2	2	3	3
ENSG00000275020.1	0	0	0	0	0	0	0	0
ENSG00000275022.1	12	11	6	6	2	0	12	9
ENSG00000275023.3	13643.9	12536.7	10447.5	10387.3	12006.3	11798.3	10102.2	10567.1
ENSG00000275024.1	10	10.4403	12.4046	12.6467	8.11192	13.187	17	14.3238
ENSG00000275025.1	0	1	0	1	9	1	19	14
ENSG00000275026.1	0	0	0	0	0	0	0	6.75591
ENSG00000275027.1	0	0	0	0	0	0	0	0
ENSG00000275029.1	3.05869	3.09889	4.07091	5.08717	4.07302	5.08829	0	3.04436
ENSG00000275030.1	0	0	0	0	0	0	0	0
ENSG00000275033.1	0	1	2	3	1	0	29	20
ENSG00000275034.2	0	0	0	0	0	0	0	0
ENSG00000275036.1	12.5969	12.4638	9.1582	7.54694	7.07487	6.95249	2.26675	1.28422
ENSG00000275038.1	1	1	0	2	4	2	0	0
ENSG00000275039.1	0	0	0	0	0	0	0	0
ENSG00000275040.1	0	0	0	0	1	0	1	0
ENSG00000275041.1	11	13.0874	13.1114	7	28.7606	28.4903	11.8794	11.3926
ENSG00000275042.1	0	0	0	0	0	0	0	0
ENSG00000275043.1	0	0	0	0	0	0	0	0
ENSG00000275044.1	5.1661	9.04161	2.45874	7.05253	4.60746	4.61032	2.63523	5.5895
ENSG00000275046.1	0	0	1	2	1	0	0	1
ENSG00000275048.1	0	0	2.47E-08	5.19E-08	0	0.0237794	0	0
ENSG00000275052.3	5477.11	5101.89	5697.61	5606.21	6934.03	6993.17	6060.94	6490.54
ENSG00000275053.1	0	0	0	0	0	0	0	0
ENSG00000275054.1	0	0	0	0	0	0	0	0
ENSG00000275055.1	111	134	41	43	55	54	32	37
ENSG00000275056.1	15	9	9	13	2	5	2	8
ENSG00000275058.1	0	0	0	0	0	0	0	0
ENSG00000275060.1	0	0	0	0	0	0	5.00449	3.00359
ENSG00000275061.1	0	1.23938	0	0	0	0	0	0
ENSG00000275064.1	7.03758	7.20771	5.00159	1.08695	3.79295	1.41994	6.73285	7.80195
ENSG00000275065.1	35.5048	64.5228	40.6131	74.5028	24.8147	21.4457	11	9
ENSG00000275066.3	5419.35	4895.6	4055.17	3837.92	6055.39	5945.34	4950.97	5123.84
ENSG00000275067.1	2	3	1	2	0	0	0	1
ENSG00000275068.1	0	0	0	0	0	0	0	0
ENSG00000275069.1	1	0	0	1	0	0	0	0
ENSG00000275070.1	12.1126	10.4872	9.14515	7.16226	3.59617	7.03378	12.1948	7.55762
ENSG00000275071.1	0	0	0	0	0	0	0	0
ENSG00000275072.1	3	1	13	15	4	6	30	30
ENSG00000275074.1	591	632	384	405	188	187	227	182
ENSG00000275075.1	8.28631	5.63524	11.11	10.683	0	0	0	0
ENSG00000275076.1	0	0	0	0	0	0	0	0
ENSG00000275077.1	8.55654	11.9728	3.26899	7.53777	6.18216	6.92162	17.9086	18.1108
ENSG00000275078.1	0	0	0	0	0	0	0	0
ENSG00000275084.2	7	6	4	5	4	9	1	2
ENSG00000275085.1	0	0	0	0	0	0	0	0
ENSG00000275088.1	0	0	1	0	1	0	2	2
ENSG00000275089.1	0	0	0	0	0	0	0	0
ENSG00000275090.1	3.17283	11.4719	14.0327	8.97535	10.0775	8.49537	1.09469	3.54138
ENSG00000275091.1	9	18	2	3	2	0	6	8
ENSG00000275092.1	4	5	6	3	4	6	1	4
ENSG00000275094.1	0	0	0	0	0	0	0	0
ENSG00000275096.1	0	0	0	0	0	0	0	0
ENSG00000275097.1	1.26448	0	6.06114	7.49759	7.83384	3.95706	0	0
ENSG00000275098.1	3.02447	2.45317	7.75727	1.96713	3.49977	1.05514	0	0
ENSG00000275100.1	1	2	1	1	1	0	0	0
ENSG00000275101.1	0	0	0	0	0	1	0	0
ENSG00000275103.1	0	0	1	0	0	1	0	0
ENSG00000275105.1	0	0	0	0	0	0	0	0
ENSG00000275106.1	3	5	7	8	5	13	3	1
ENSG00000275107.1	1	0	0	0	0	0	1	1
ENSG00000275108.1	0	0	0	0	0	0	0	0
ENSG00000275109.1	0	0	0	0	0	0	0	0
ENSG00000275110.1	0	0	0	0	0	0	1	0
ENSG00000275111.3	790.614	759.715	654.117	701.166	666.8	668.14	623.323	653.832
ENSG00000275113.1	8290.76	6974.37	62.4872	73.5024	6.96016	7.68874	2.14501	0
ENSG00000275114.1	0	0	0	0	0	0	0	0
ENSG00000275115.1	0	0	1.11927	0	1.17796	0	1.19935	0
ENSG00000275119.1	0	0	0	0	1.30063	0	0	0
ENSG00000275120.1	14.0636	22.3452	11.5988	8.85968	2.66785	3.62873	1.04703	8.56214
ENSG00000275121.1	10.1734	5.63085	10.5037	8.71725	4.16993	3.07576	4.64579	5.96324
ENSG00000275124.1	0	0	0	0	1	1	0	0
ENSG00000275126.1	0	0	0	0	0	1	0	0
ENSG00000275127.1	5.46534	3.07224	1.37105	4.52206	10.9955	6.17188	3.27999	3.31399
ENSG00000275128.1	0	0	0	0	0	0	0	0
ENSG00000275129.1	0	0	0	1.93986	0	0.682407	0	4.90068
ENSG00000275130.1	23	23	0	0	0	0	1	1
ENSG00000275131.1	1132.26	1018.16	537.647	568.745	443.047	430.457	1128.08	1273.63
ENSG00000275132.1	2	1	5	6	4	7	7	22
ENSG00000275134.1	0	0	0	0	0	0	1.98234	0.986116
ENSG00000275135.1	0	0	0	0	0	0	0	0
ENSG00000275138.1	0	0	0	0	0	0	0	0
ENSG00000275139.1	15.2963	17.1695	12.4671	12.3234	16.124	34.5676	15.3905	16.3081
ENSG00000275140.1	160.124	161.973	94.5968	40.5545	47.9228	42.4195	121.236	97.7878
ENSG00000275141.1	0	1	0	0	0	0	0	0
ENSG00000275142.1	11	10	10.076	10	5	13.8486	9.77228	1.01196
ENSG00000275143.1	19.8362	32.6889	6	14	41.9473	44.9387	10.9119	7
ENSG00000275144.1	4.08543	5.4417	8.52589	1.83644	0	0	0	0
ENSG00000275146.1	0	0	0	0	0	0	0	0
ENSG00000275147.1	0	2	4	4	3	2	9	5
ENSG00000275149.1	11.0199	10.4354	16.8068	18.3296	58.6471	49.246	3.98903	8.03538
ENSG00000275152.3	34.1461	27.6206	33.8828	22.9481	23.0364	33.9583	19.6694	20.9303
ENSG00000275154.1	0	0	0	0	0	0	0	0
ENSG00000275155.1	6	6	0	0	62	54	0	0
ENSG00000275157.1	0	0	0	0	0	0	0	0
ENSG00000275158.1	0	0	0	0	2	1	0	0
ENSG00000275159.1	0	0	0	0	0	0	0	0
ENSG00000275160.1	10.6452	32.0495	280.603	323.128	6.04604	7.29522	62.3824	88.9399
ENSG00000275161.1	0	0	0	0	0	0	0	0
ENSG00000275162.1	0	1.03901	0	0	1.5152	1.47665	2.53552	1.0843
ENSG00000275163.1	0	0	11.2811	9.64665	194.256	179.438	186.652	190.006
ENSG00000275166.1	0	0	0	0	0	0	2	3
ENSG00000275167.1	0	0	0	0	0	1	0	0
ENSG00000275170.1	0	0	1	0	0	0	0	0
ENSG00000275173.1	0	0	0	0	0	0	0	0
ENSG00000275174.1	0	0	0	0	0	0	0	0
ENSG00000275175.1	0	0	1	2	3	0	0	0
ENSG00000275178.1	1	0	0	0	0	1	0	0
ENSG00000275179.1	1	0	0	0	0	0	0	0
ENSG00000275180.1	31	26	33	43	134	142	40	67
ENSG00000275182.1	0	0	0	0	0	0	0	0
ENSG00000275183.1	370.087	359.039	306.021	319.202	65.2172	52.6726	105.9	108.601
ENSG00000275184.1	0	0	0	0	0	0	0	0
ENSG00000275185.1	115.111	139.289	61.0717	81.9391	101.077	112.58	42.5508	43.0279
ENSG00000275186.1	8	5	0	0	0	1	0	0
ENSG00000275191.1	5	7	13	9	2	1	3	3
ENSG00000275194.1	0	0	1	0	0	0	0	0
ENSG00000275197.1	0	0	0	2.02523	1	0	3.01282	0
ENSG00000275198.1	52.6801	66.8479	44.7459	47.3039	65.6603	79.5727	34.8217	37.6924
ENSG00000275200.1	0	0	0	0	0	0	0	0
ENSG00000275201.1	0	0	0	0	1	0	0	0
ENSG00000275202.1	129.361	103.114	54	31.2339	33	32.1853	84	74.1655
ENSG00000275206.1	0	0	0	0	0	0	0	0
ENSG00000275207.1	2	6	5	2	2	0	0	2
ENSG00000275208.1	1	0	0	0	0	0	0	0
ENSG00000275209.1	94	116	84	82.3333	208	118	172	151.667
ENSG00000275210.1	21.218	16.4535	14.117	15.2984	12.636	18.7274	12.0057	19.9017
ENSG00000275212.1	11	7	7	11	16.1008	7	8.35287	5.07402
ENSG00000275213.1	2.95617	7.30386	1.65459	4.84625	2.06601	5.88153	8.96487	0.705814
ENSG00000275215.1	247	611.487	148.5	189.25	420.75	444.488	92.2219	98.6776
ENSG00000275216.1	94.6553	107.615	198.659	187.79	320.581	309.214	245.206	212.74
ENSG00000275217.2	0	0	0	0	0	0	0	0
ENSG00000275218.1	0	0	0	0	1	0	1	0
ENSG00000275219.1	2.15058	3.1698	2.49758	1.65349	4.44349	3.98717	0.423749	0.443176
ENSG00000275220.1	0	0	0	0	0	0	0	0
ENSG00000275221.1	43.0328	50.0778	3.21344	4.11952	14.4258	15.558	11.2906	6.21211
ENSG00000275222.1	3.4852	8.52417	6.33047	4.28088	2.77787	1.00697	1.07038	3.18638
ENSG00000275223.1	119.992	112.618	158.983	129.543	64.7467	71.5146	98.4341	80.8893
ENSG00000275224.1	0	0	0	0	0	0	0	0
ENSG00000275226.1	117.395	121.988	117.671	111.965	128.497	122.197	132.478	125.312
ENSG00000275227.1	6	1	0	3	1	1	2	3
ENSG00000275228.1	0	0	0	0	0	1	0	0
ENSG00000275229.1	1.95905	2.93886	0	0.479019	0.25	0	4.9738	2.47044
ENSG00000275230.1	0	0	0	0	0.166667	0	0	0
ENSG00000275231.1	0	0	0	0	0	0	0	0
ENSG00000275232.1	0	1	1	0	0	0	0	0
ENSG00000275233.1	1	0	1	0	0	0	0	1
ENSG00000275234.1	767.665	679.223	986.79	961.99	7.07435	0	654.419	685.91
ENSG00000275235.1	8.36228	21.4419	16.1009	15.8748	22.4661	27.9022	1.05678	31.2281
ENSG00000275236.1	28.747	31.7982	19.0422	17.1359	29.7131	14.7857	19.9734	27.3008
ENSG00000275238.1	0	0	0	0	0	0	0	0
ENSG00000275239.3	0	1	0	0	0	0	0	0
ENSG00000275241.1	0	0	1	0	0	0	0	0
ENSG00000275243.1	0	0	0	0	0	0	0	0
ENSG00000275248.1	1	0	0	1	0	0	0	0
ENSG00000275250.1	0	0	0	0	0	0	0	0
ENSG00000275251.1	0	0	1.00987	2.01599	0	0	0	0
ENSG00000275252.1	1	6	1.66667	4	7.33333	6	1	1
ENSG00000275254.1	0.784651	2.76409	1.82769	5.77821	6.51998	1.60839	6.55315	6.55658
ENSG00000275256.1	0	0	0	0	0	0	0	0
ENSG00000275258.1	3.10475	2.13972	2.99987	0	23.4651	22.2551	2.11067	2.16211
ENSG00000275259.1	0	0	0	0	0	0	0	0
ENSG00000275261.1	0	0	0	0	0	0	0	0
ENSG00000275263.1	14	13	15	8	7	4	4	8
ENSG00000275264.1	16	7	1	1	0	2	1	2
ENSG00000275265.1	6	6	3	3	3	1	3	4
ENSG00000275266.1	0	0	0	0	0	0	0	0
ENSG00000275267.1	2	5	2	1	2	5	2	1
ENSG00000275268.1	0	0	0	0	0	0	0	0
ENSG00000275270.1	0	0	0	0	0	0	2.2305	1.76E-07
ENSG00000275271.1	0	1.26993	1.51251	0	1.32162	0.891798	0	4.07792
ENSG00000275273.1	0	0	0	0	0	0	0	0
ENSG00000275277.1	0	0	0	0	0	0	0	0
ENSG00000275278.1	0	0	0	1	0	0	0	0
ENSG00000275279.1	0.5	0	2.5	1.5	0	0	0	0
ENSG00000275280.1	0	0	0	0	0	0	0	0
ENSG00000275285.1	1.02315	0	0	0	0	0	0	0
ENSG00000275286.1	0	0	1	0	0	0	0	0
ENSG00000275287.3	21.7673	21.5425	24.6209	15.6841	18.1756	17.2305	21.8076	21.9746
ENSG00000275291.1	1	2	1.47561	0	0	0	0	0
ENSG00000275292.1	0	0	0	0	0	0	0	0
ENSG00000275293.1	0	1.12458	2.54838	1	5.96078	7.3141	2.2902	2.9699
ENSG00000275294.3	1	1	0	3	10	15	3	9
ENSG00000275295.1	0	0	0	0	64	67	1	0
ENSG00000275296.1	0	0	0	0	0	0	0	0
ENSG00000275297.1	11.3294	8.21272	10.9979	12.683	6.96937	5.21714	14.6404	23.9397
ENSG00000275301.1	0	0	0	0	0	0	0	0
ENSG00000275302.1	0	0	0	0	0	0	0	0
ENSG00000275303.1	0	0	0	0	0	0	0	0
ENSG00000275305.1	0	0	0	0	0	0	0	0
ENSG00000275307.1	135.463	139.469	140.196	157.649	131.105	119.056	95.0574	97.5654
ENSG00000275309.1	0	0	0	0	0	0	0	0
ENSG00000275310.1	0	0	0	0	0	0	0	0
ENSG00000275312.1	0	0	0	0	0	0	0	0
ENSG00000275314.1	0	0	0	0	0	0	0	0
ENSG00000275315.1	0	0	0	0	0	0	0	0
ENSG00000275318.1	46.2652	39.9253	26.9584	38.9689	51.3975	53.2466	31.0532	29.494
ENSG00000275319.1	8.73969	7.01359	4.63648	2.46276	9.59476	7.98548	6.19847	13.1116
ENSG00000275320.1	0	1	1	0	0	0	1	0
ENSG00000275322.1	39	43	7	9	2	0	0	0
ENSG00000275325.3	87.6923	86.7459	91.8806	75.3625	36.4461	57.3796	680.784	630.827
ENSG00000275327.1	9.90749	10.9154	0	0	360.052	275.825	0	2.09944
ENSG00000275328.1	0	0	1	1	1	0	1	2
ENSG00000275329.1	76	75	4	7	29	46	31	24
ENSG00000275332.1	1	0	0	1	2.13281	0	2.21933	0
ENSG00000275334.1	0	0	0	0	0	0	0	0
ENSG00000275335.1	0	0	0	0	0	0	0	0
ENSG00000275337.1	1	1	1	2	0	0	2	1
ENSG00000275339.1	1	1	0	2	4	2	1	1
ENSG00000275340.1	57.7339	64.9948	4.14571	8.75161	12.8906	9.35534	8.7515	9.37472
ENSG00000275342.3	370	364	582	515	738	654	201	160
ENSG00000275343.1	1	2	0	0	0	0	2	1
ENSG00000275344.1	0	0	0	0	0	0	0	0
ENSG00000275345.1	1.12771	0	0	1.13198	5	1.13008	3.23226	4.55182
ENSG00000275347.1	0	0	0	0	0	0	0	0
ENSG00000275348.1	0	0	0	0	0	0	0	0
ENSG00000275350.1	0	0	0	0	0	0	0	0
ENSG00000275352.1	0	0	0	0	0	0	0	0
ENSG00000275355.1	23.8531	16.4656	24.0251	23.0707	35.3961	37.1423	28.7795	23.1838
ENSG00000275356.2	0	0	1	0	7	3	3	0
ENSG00000275358.1	1	0	1	1	2	1	6	3
ENSG00000275359.1	0	0.54728	0	0	0.900227	1.86081	0	0
ENSG00000275360.1	0	0	0	0	0	0	0	0
ENSG00000275361.1	0	0	0	0	0	0	0	0
ENSG00000275362.1	2.31123	3.95114	1.59027	1.63268	1.98037	5.4562	2.8008	3.17918
ENSG00000275363.1	12.8503	14.1374	12.4102	6.20339	11.5147	16.9942	10.2442	7.62441
ENSG00000275364.1	0	0	0	0	0	0	0	0
ENSG00000275367.1	282.313	329.382	230.885	227.57	75.1696	80.8438	62.1635	80.745
ENSG00000275370.1	1.30927	3.33754	2.1055	0	2.21701	3.56891	2.04326	4.58502
ENSG00000275371.1	14.2431	21.7009	14.4857	19.6576	9.82227	9.0994	26.7285	15.045
ENSG00000275372.1	0	0	0	0	0.95823	0	0	0
ENSG00000275373.1	0	0	0	0	0	0	0	1
ENSG00000275374.1	5.86793	10.4337	7.6866	6.78353	0	9.93416	5.49144	2.19974
ENSG00000275377.1	0	0	1	2	0	0	0	0
ENSG00000275378.1	0	0	0	0	0	0	0	0
ENSG00000275379.1	0	0	2	2	0	0	0	0
ENSG00000275381.1	5.0821	4.43537	4.21132	2.12947	8.46378	12.7347	5.53961	10.6038
ENSG00000275382.1	2	1	1	1	1	1	3	0
ENSG00000275383.1	46.1421	59.3757	62.7164	64.4003	55.0883	96.1884	51.9666	57.3741
ENSG00000275385.1	0	0	0	0	96	77	0	0
ENSG00000275386.1	0	0	0	0	0	0	0	0
ENSG00000275387.1	0	0	0	0	0	0	0	0
ENSG00000275389.1	6.14642	11.7677	18	25.4686	20.3363	13.3622	17.5726	16.1526
ENSG00000275390.1	0	1.02365	1	0	1.13112	0	1	0
ENSG00000275391.1	0	0	0	0	0.333333	0	0	0
ENSG00000275392.1	0	0	0	0	0	0	0	0
ENSG00000275393.1	2	3	1	4	3	6	1	1
ENSG00000275395.3	644	704	24	30	131	102	25	32
ENSG00000275398.1	0	0	0	0	0	0	0	0
ENSG00000275400.1	125.725	125.048	296.071	278.852	213.652	225.064	297.027	308.78
ENSG00000275401.1	11	13	11	8	34	20	7	5
ENSG00000275402.1	0	0	0	0	0	0	0	0
ENSG00000275403.1	3	0	2	1	5.5793	6	3	4
ENSG00000275406.1	0	0	0	0	0	1	0	0
ENSG00000275409.1	5	6	16	14	8	6	9	5
ENSG00000275410.3	283	224	4.00885	2.00508	3	2	1	0
ENSG00000275411.1	0	0	0	0	1	0	0	0
ENSG00000275413.1	10	10	7	14	15	8	4	2
